KODE;NAMA;SAT;SAT2;KONVSAT2;SAT3;KONVSAT3;SAT4;KONVSAT4;SAT5;KONVSAT5;SAT6;KONVSAT6;SAT7;KONVSAT7;SAT8;KONVSAT8;SAT9;KONVSAT9;SAT10;KONVSAT10;HARGABELI;HPP;HARGAJUAL1;MINQTY;HARGAJUAL2;MINQTY2;HARGAJUAL3;MINQTY3;
BRS03;BERAS TANI 10 KG;PCS;PCS;1;SAK;5;;0;;0;;0;;0;;0;;0;;0;136000;0;140000;0;0;0;0;0;
brs05;beras tani 5 kg;PCS;pcs;1;sak;5;;0;;0;;0;;0;;0;;0;;0;69000;0;74000;0;0;0;0;0;
brs06;BRS nona 10 kg;SAK;pcs;1;sak;6;;0;;0;;0;;0;;0;;0;;0;147000;0;149000;0;0;0;0;0;
brs07;BRS nona 5 kg;PCS;pcs;1;sak;9;;0;;0;;0;;0;;0;;0;;0;76000;0;78000;0;0;0;0;0;
brs09;BERAS NAPOLEON BIASA 10 KG;SAK;SAK;1;SAK;5;;0;;0;;0;;0;;0;;0;;0;125800;0;128000;0;0;0;0;0;
BRS1;BRS MURAI BATU 10 KG;PCS;PCS;1;SAK;10;;0;;0;;0;;0;;0;;0;;0;145000;0;148000;0;0;0;0;0;
BRS21;BERAS RAMOS 10 KG;PCS;PCS;1;SAK;4;;0;;0;;0;;0;;0;;0;;0;148300;0;151000;0;0;0;0;0;
BRS22;BERAS SUNKIS 10 KG;PCS;PCS;1;SAK;5;;0;;0;;0;;0;;0;;0;;0;147300;0;150000;0;0;0;0;0;
BRS23;BERAS SUNKIS 5 KG;PCS;PCS;1;SAK;5;;0;;0;;0;;0;;0;;0;;0;74650;0;76000;0;0;0;0;0;
BRS24;NAPOLEON HIJAU 10 KG;KRG;PCS;1;SAK;13;;0;;0;;0;;0;;0;;0;;0;136800;0;139000;0;0;0;0;0;
BRS25;NAPOLEON HIJAU 5 KG;KRG;KRG;1;SAK;20;;0;;0;;0;;0;;0;;0;;0;68400;0;71000;0;0;0;0;0;
brs5;BRUS BOTOL;pcs;pcs;1;lsn;12;;0;;0;;0;;0;;0;;0;;0;6000;0;8000;0;0;0;0;0;
brs51;BERAS MAWAR 5 KG;SAK;SAK;1;SAK;10;;0;;0;;0;;0;;0;;0;;0;67000;0;69000;0;0;0;0;0;
BRS52;BERAS MAWAR 9 KG;SAK;SAK;1;SAK;5;;0;;0;;0;;0;;0;;0;;0;130000;0;132000;0;0;0;0;0;
brs6;brs ketupat 5 kg;SAK;kg;1;SAK;10;;0;;0;;0;;0;;0;;0;;0;75500;0;78000;0;0;0;0;0;
brs7;BERAS KETUPAT 10 KG;SAK;SAK;1;SAK;10;;0;;0;;0;;0;;0;;0;;0;147000;0;149000;0;0;0;0;0;
brs88;Beras bona 10 kg;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;134000;0;142000;0;0;0;0;0;
BRSAA;BRS AA 10 KG;PCS;PCS;1;SAK;16;;0;;0;;0;;0;;0;;0;;0;153000;0;156000;0;0;0;0;0;
BRUS3;BRUS WC MASPION;PCS;PCS;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;12000;0;18000;0;0;0;0;0;
BRUS6;BRUS KODOK HITAM;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;4000;0;6000;0;0;0;0;0;
BRUS7;BRUS KODOK COKLAT;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;4000;0;6000;0;0;0;0;0;
BRUS8;BRUS PANJANG KUNING;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;4000;0;6000;0;0;0;0;0;
BRUSKAWAT;BRUS KAWAT;PCS;PCS;1;PAK;24;;0;;0;;0;;0;;0;;0;;0;6500;0;7000;0;0;0;0;0;
BS1;BUKU ISI 30;PCS;PCS;1;PAK;30;;0;;0;;0;;0;;0;;0;;0;1533;0;2500;0;0;0;0;0;
BS2;BUKU ISI 50;PCS;PCS;1;PAK;30;;0;;0;;0;;0;;0;;0;;0;2533;0;5000;0;0;0;0;0;
BS3;BUKU KAMPUS;PCS;PCS;1;PAK;20;;0;;0;;0;;0;;0;;0;;0;6700;0;8000;0;0;0;0;0;
BSK14;BASKOM 14;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;2500;0;5000;0;0;0;0;0;
BSKM;BASKOM SPP;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;3917;0;5000;0;0;0;0;0;
BSSK;BERAS CAP TANI 30 KG;SAK;SAK;1;SAK;2;;0;;0;;0;;0;;0;;0;;0;399000;0;410000;0;0;0;0;0;
bt1;B.tulis Bmc 50;buah;pak;1;pak;20;;0;;0;;0;;0;;0;;0;;0;42000;0;8000;0;0;0;0;0;
BT2;B.tulis bmc 70;buah;pak;1;pak;12;;0;;0;;0;;0;;0;;0;;0;63000;0;10000;0;0;0;0;0;
bt3;BON .nota kontan;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;2917;0;6000;0;0;0;0;0;
BTL1;PEWANGI LAUNDRY MAWAR REFIL;PCS;PCS;1;BTL;24;;0;;0;;0;;0;;0;;0;;0;17917;0;25000;0;0;0;0;0;
BUKU;B.TULIS 30L GAMBAR;PCS;PAK;1;KTK;52;;0;;0;;0;;0;;0;;0;;0;11500;0;2000;0;0;0;0;0;
BUKU2;B.TULIS 50L GAMBAR;PCS;PAK;1;KTK;32;;0;;0;;0;;0;;0;;0;;0;16500;0;3000;0;0;0;0;0;
BULAT1;MIE BULAT;PCS;PCS;1;BAL;6;;0;;0;;0;;0;;0;;0;;0;16333;0;17500;0;0;0;0;0;
bumbu;t. bumbu;ktk;ktk;1;lsn;6;;0;;0;;0;;0;;0;;0;;0;23500;0;30000;0;0;0;0;0;
BUTTER01;BUTTER KUE;250g;250g;1;kg;4;;0;;0;;0;;0;;0;;0;;0;11250;0;12000;0;0;0;0;0;
C07609;SIRUP ABC;BOTOL;BOTOL;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;11500;0;13000;0;0;0;0;0;
CABE001;BOLA DUNIA CABE;PCS;PCS;1;LSN;20;;0;;0;;0;;0;;0;;0;;0;2600;0;3000;0;0;0;0;0;
CAN01;SUGAR CANDY;PCS;PCS;1;KTK;60;;0;;0;;0;;0;;0;;0;;0;883;0;1000;0;0;0;0;0;
CAN010;SANDALJEPIT SWALLOW;PSG;PSG;1;PSG;12;;0;;0;;0;;0;;0;;0;;0;9500;0;11000;0;0;0;0;0;
CAN02;CANDY MAKER;PCS;PCS;1;KTK;40;;0;;0;;0;;0;;0;;0;;0;900;0;1000;0;0;0;0;0;
CAN03;SANDAL DULUX;PSG;PSG;1;PSG;1;;0;;0;;0;;0;;0;;0;;0;24000;0;35000;0;0;0;0;0;
CAN04;SANDALBUSA KUNING,PINK;PSG;PSG;1;PSG;10;;0;;0;;0;;0;;0;;0;;0;6250;0;15000;0;0;0;0;0;
CAN05;SANDAL ACSES;PSG;PSG;1;PSG;6;;0;;0;;0;;0;;0;;0;;0;14500;0;35000;0;0;0;0;0;
CAN06;SANDAL DULUX;PSG;PSG;1;PSG;6;;0;;0;;0;;0;;0;;0;;0;17000;0;35000;0;0;0;0;0;
can07;SANDAL YMG 2456;PSG;PSG;1;PSG;6;;0;;0;;0;;0;;0;;0;;0;21000;0;35000;0;0;0;0;0;
CAN08;SANDAL JEPIT SWALLOW;PSG;PSG;1;PSG;24;;0;;0;;0;;0;;0;;0;;0;8917;0;11000;0;0;0;0;0;
CAN09;SANDAL JEPIT SWALLOW;PCS;PSG;1;PSG;24;;0;;0;;0;;0;;0;;0;;0;9083;0;11000;0;0;0;0;0;
CB01;CANGKIR BIRU;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;7000;0;12000;0;0;0;0;0;
CC;WIJEN 1 ONS;BKS;BKS;1;BKS;1;;0;;0;;0;;0;;0;;0;;0;6000;0;6000;0;0;0;0;0;
CC3;CELENGAN XXL;BIJI;BIJI;1;BUAH;12;;0;;0;;0;;0;;0;;0;;0;8500;0;15000;0;0;0;0;0;
CC56;CELENGAN XL;BIJI;BIJI;1;BUAH;12;;0;;0;;0;;0;;0;;0;;0;7000;0;10000;0;0;0;0;0;
CCH;CHOCO CUP;PCS;PCS;1;RTG;20;;0;;0;;0;;0;;0;;0;;0;850;0;1000;0;0;0;0;0;
CEM1;TTP CEMBUNG;PCS;PCS;1;KTK;40;;0;;0;;0;;0;;0;;0;;0;5000;0;6500;0;0;0;0;0;
CEN1;CENTONG NASI;PCS;PCS;1;LSN;24;;0;;0;;0;;0;;0;;0;;0;729;0;2500;0;0;0;0;0;
CER1;CERET TRANSPARAN;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
cer2;teko putih;pcs;pcs;1;pcs;3;;0;;0;;0;;0;;0;;0;;0;8500;0;15000;0;0;0;0;0;
cim1;cimol;PCS;pcs;1;DUS;15;;0;;0;;0;;0;;0;;0;;0;13500;0;15500;0;0;0;0;0;
cimory;cimory semua rasa;pcs;pcs;1;lsn;27;;0;;0;;0;;0;;0;;0;;0;6000;0;10000;0;0;0;0;0;
CIN1;KARET GELANG;250g;250g;1;Kg;20;;0;;0;;0;;0;;0;;0;;0;12500;0;15000;0;0;0;0;0;
cip2;klip 6*10;pcs;pcs;1;bks;10;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
CK5;CANGKIR TUTUP BIRU/UNGU;BIJI;1/2;1;BUAH;12;;0;;0;;0;;0;;0;;0;;0;3667;0;5000;0;0;0;0;0;
CKR01;CAKAR SAMPAH;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;70000;0;15000;0;0;0;0;0;
CKR02;CANGKIR BESAR TUTUP HIJAU;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;3000;0;5000;0;0;0;0;0;
CKSMG;COK SAMBUNG;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;19000;0;25000;0;0;0;0;0;
clip1;plastyik klip 8*5;pcs;pcs;1;bks;10;;0;;0;;0;;0;;0;;0;;0;3500;0;4000;0;0;0;0;0;
CM9;CONE MALOW 500 AN;PCS;PCS;1;PAK;40;;0;;0;;0;;0;;0;;0;;0;450;0;1000;0;0;0;0;0;
COIN01;ENGLE KOIN B;PCS;PCS;1;TOPLES;375;;0;;0;;0;;0;;0;;0;;0;440;0;500;0;0;0;0;0;
CONE1;MARSHMALLOW CONE;PCS;PCS;1;KTK;6;;0;;0;;0;;0;;0;;0;;0;19333;0;2000;0;0;0;0;0;
COT1;KATEMBAT BAYI;PCS;PCS;1;PAK;144;;0;;0;;0;;0;;0;;0;;0;1424;0;1000;0;0;0;0;0;
COT2;Caten Bad DEWASA;PCS;PCS;1;PAK;144;;0;;0;;0;;0;;0;;0;;0;2167;0;1000;0;0;0;0;0;
CPTBSR;CAPIT GORENGAN BESAR;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;6500;0;15000;0;0;0;0;0;
CPTKCL;CAPIT GORENGAN KECIL;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;3750;0;10000;0;0;0;0;0;
CR9;CERMIN BESAR;BIJI;BIJI;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;70000;0;95000;0;0;0;0;0;
CT01;CANGKIR  BIRU;PCS;PCS;1;LSN;4;;0;;0;;0;;0;;0;;0;;0;9500;0;12000;0;0;0;0;0;
CTI;CANGKIR TANGKAI MERAH;PCS;PCS;1;BUAH;12;;0;;0;;0;;0;;0;;0;;0;1417;0;2000;0;0;0;0;0;
cup;serikaya cup;cup;cup;1;pcs;5;;0;;0;;0;;0;;0;;0;;0;12750;0;14000;0;0;0;0;0;
CUP001;CUP MINUMAN;PCS;PCS;1;RTG;9;;0;;0;;0;;0;;0;;0;;0;8500;0;10000;0;0;0;0;0;
cup1;super cup 12;cup;pcs;1;cup;20;;0;;0;;0;;0;;0;;0;;0;7375;0;10000;0;0;0;0;0;
cup2;super cup 16;cup;cup;1;cup;20;;0;;0;;0;;0;;0;;0;;0;7375;0;10000;0;0;0;0;0;
cup3;super cup 14;cup;cup;1;cup;20;;0;;0;;0;;0;;0;;0;;0;7375;0;10000;0;0;0;0;0;
CUP55;CUP GELAS 22;PAK;PAK;1;KTK;20;;0;;0;;0;;0;;0;;0;;0;16000;0;19000;0;0;0;0;0;
CUP99;CUP SB 14;PAK;PAK;1;KTK;20;;0;;0;;0;;0;;0;;0;;0;9750;0;12000;0;0;0;0;0;
cupp;cup puding;PAK;PAK;1;KTK;80;;0;;0;;0;;0;;0;;0;;0;3500;0;5000;0;0;0;0;0;
CUR2;CUKUR BIRU 2 MATA;PCS;PCS;1;PAK;48;;0;;0;;0;;0;;0;;0;;0;5417;0;7000;0;0;0;0;0;
CUR3;CKUR BIRU 3 MATA;PCS;PCS;1;PAK;48;;0;;0;;0;;0;;0;;0;;0;7500;0;8000;0;0;0;0;0;
CUR5;CUKUR BIRU 3 MATA;PCS;PCS;1;PAK;48;;0;;0;;0;;0;;0;;0;;0;5417;0;8000;0;0;0;0;0;
DANDANG;DANDANG 24;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;55500;0;70000;0;0;0;0;0;
DD3;DANDANG JAWA 36 CM;BUAH;BIJI;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;145000;0;195000;0;0;0;0;0;
DDG2;DANDANG20;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;39500;0;48000;0;0;0;0;0;
DIS;DISPENSER BUNGA;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;49500;0;65000;0;0;0;0;0;
DM;DISPENSER MONTANA;KOTAK;KOTAK;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;135000;0;175000;0;0;0;0;0;
dodes1;indodes cup;pcs;pcs;1;ktk;10;;0;;0;;0;;0;;0;;0;;0;13300;0;15500;0;0;0;0;0;
DOM1;TEMPAT PENSIL GAMBAR;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;18333;0;32000;0;0;0;0;0;
DORUT01;DODOL GARUT;PCS;PCS;1;BKS;3;;0;;0;;0;;0;;0;;0;;0;14000;0;17000;0;0;0;0;0;
DSM;KULIT DIMSUM PETAK;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;5000;0;8000;0;0;0;0;0;
FM1;FRESH MINT;PCS;PCS;1;PAK;23;;0;;0;;0;;0;;0;;0;;0;10000;0;12000;0;0;0;0;0;
fol1;follio okey 100;buah;buah;1;pcs;15;;0;;0;;0;;0;;0;;0;;0;14000;0;20000;0;0;0;0;0;
FOX1;LEM FOX;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;11667;0;13500;0;0;0;0;0;
FRUT;ES.ER CE 600ML                                        #UPDATE#29/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;45000;44907.0221;47000;0;0;0;0;0;
GA01;KOPI GAYO BUBUK;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;8000;0;10000;0;0;0;0;0;
ga02;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
GANCI;GANCI DOMPET;PCS;PCS;1;PCS;6;;0;;0;;0;;0;;0;;0;;0;10000;0;150000;0;0;0;0;0;
GAR1;GARAM KASAR SB 1000 G;PCS;PCS;1;PAK;8;;0;;0;;0;;0;;0;;0;;0;3563;0;6000;0;0;0;0;0;
GAR2;GARAM KASAR SB 250 G;PCS;PCS;1;PAK;10;;0;;0;;0;;0;;0;;0;;0;1550;0;2500;0;0;0;0;0;
gas11;gas;pcs;pcs;1;tabung;10;;0;;0;;0;;0;;0;;0;;0;18000;0;20000;0;0;0;0;0;
gay02;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
GAY1;GAYUNG BESAR ULTRA;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;7500;0;10000;0;0;0;0;0;
gay2;GAYUNG KECIL;pcs;pcs;1;lsn;12;;0;;0;;0;;0;;0;;0;;0;2500;0;6000;0;0;0;0;0;
gel1;cangkir gagang putih polos;pcs;lsn;1;lsn;1;;0;;0;;0;;0;;0;;0;;0;5417;0;8000;0;0;0;0;0;
GG0; PEL HIRUKA;BIJI;BIJI;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;23167;0;42000;0;0;0;0;0;
GGS;PERMEN AYAM;PCS;PCS;1;TOPLES;100;;0;;0;;0;;0;;0;;0;;0;880;0;1000;0;0;0;0;0;
gk1;GUNTING KECIL;PCS;PCS;1;PPN;48;;0;;0;;0;;0;;0;;0;;0;3958;0;4500;0;0;0;0;0;
GK2;GUNTING SEDANG;PCS;PCS;1;PPN;48;;0;;0;;0;;0;;0;;0;;0;7917;0;9000;0;0;0;0;0;
GK3;GUNTING BESAR/JOMBO;PCS;PCS;1;PPN;10;;0;;0;;0;;0;;0;;0;;0;12000;0;13000;0;0;0;0;0;
GKC;GANCI KEY CHAIN ( LABUBU);PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;1500;0;5000;0;0;0;0;0;
GKN;GANCI WISHING STAR ( LABUBU);PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;3000;0;8000;0;0;0;0;0;
GKN01;GANCI ARMI;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;4000;0;10000;0;0;0;0;0;
GL5;GELAS KACA ROYALEX;KTK;KTK;1;BUAH;4;;0;;0;;0;;0;;0;;0;;0;45000;0;65000;0;0;0;0;0;
GM01;GARAM BINTANG SOLO;BKS;BKS;1;PAK;20;;0;;0;;0;;0;;0;;0;;0;3000;0;6000;0;0;0;0;0;
GM3;GESBI BOTOL MERAH;PCS;PCS;1;PAK;24;;0;;0;;0;;0;;0;;0;;0;12083;0;15000;0;0;0;0;0;
GN1;GESBI BOTOL KUNING;PCS;PCS;1;PAK;24;;0;;0;;0;;0;;0;;0;;0;12083;0;15000;0;0;0;0;0;
GPM;GELAS PAPA MAMA;BIJI;BIJI;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;18000;0;25000;0;0;0;0;0;
GR1;GESBI BOTOL BIRU;PCS;PCS;1;PAK;24;;0;;0;;0;;0;;0;;0;;0;10500;0;13000;0;0;0;0;0;
GRM;GARAM HALUS SB 1000 G;PCS;PCS;1;BAL;10;;0;;0;;0;;0;;0;;0;;0;3700;0;6500;0;0;0;0;0;
GRP;GARPU;LUSIN;LUSIN;1;LUSIN;24;;0;;0;;0;;0;;0;;0;;0;6500;0;11000;0;0;0;0;0;
gul02;gula merah kg NO, 1;KG;KG;1;SAK;15;;0;;0;;0;;0;;0;;0;;0;23000;0;28000;0;0;0;0;0;
GUL03;GULA PUTIH 500g;500g;500g;1;kg;74;;0;;0;;0;;0;;0;;0;;0;9250;0;9000;0;0;0;0;0;
gul04;gula merah 500g;500g;500g;1;kg;2;;0;;0;;0;;0;;0;;0;;0;12000;0;15000;0;0;0;0;0;
GUL22;GULA MERAH 500 G NO,2;500G;500G;1;500G;5;;0;;0;;0;;0;;0;;0;;0;9375;0;11000;0;0;0;0;0;
gul55;GULA MERAH NO 2.;KG;PCS;1;KRTN;22;;0;;0;;0;;0;;0;;0;;0;18750;0;21500;0;0;0;0;0;
GULA;GULA PUTIH;KG;KG;1;KG;50;;0;;0;;0;;0;;0;;0;;0;16900;0;18000;0;0;0;0;0;
GUN01;GUNTING JOMBO;PCS;PCS;1;RENTENG;10;;0;;0;;0;;0;;0;;0;;0;14500;0;15000;0;0;0;0;0;
GYGKCL;GAYUNG KECIL;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;2292;0;6000;0;0;0;0;0;
HAN05;HANDIPLAS;PCS;PCS;1;PCS;400;;0;;0;;0;;0;;0;;0;;0;625;0;1000;0;0;0;0;0;
HANHU;HANGER BAYI NO 36 ABU;PCS;PCS;1;PCS;1;;0;;0;;0;;0;;0;;0;;0;29500;0;35000;0;0;0;0;0;
hanr;HANGER BAYI WARNA MERAH BIRU;PCS;PCS;1;PCS;4;;0;;0;;0;;0;;0;;0;;0;8750;0;15000;0;0;0;0;0;
HATA1;HATARI MALKIS KELAPA SEGI EMPAT;PCS;PCS;1;KTK;36;;0;;0;;0;;0;;0;;0;;0;6125;0;8000;0;0;0;0;0;
hiruka;Sendok panjang hiruka;BKS;BKS;1;PAK;30;;0;;0;;0;;0;;0;;0;;0;6667;0;9000;0;0;0;0;0;
HNGER;HANGER BAYI NO 30 ABU;PCS;PCS;1;PCS;1;;0;;0;;0;;0;;0;;0;;0;19000;0;25000;0;0;0;0;0;
HT01;CANGKIR HIJAU KUNING TANGKAI;PCS;PCS;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;4500;0;8000;0;0;0;0;0;
IPOMI01;IFU MIE;BKS;BKS;1;KOTAK;24;;0;;0;;0;;0;;0;;0;;0;10750;0;12000;0;0;0;0;0;
IZONE02;VZONECUP;PCS;PCS;1;KTK;5;;0;;0;;0;;0;;0;;0;;0;13000;0;15000;0;0;0;0;0;
JABUL01;GABUL;KG;KG;1;SAK;25;;0;;0;;0;;0;;0;;0;;0;6600;0;7500;0;0;0;0;0;
jag01;jagung giling;KG;pcs;1;sak;30;;0;;0;;0;;0;;0;;0;;0;6567;0;8000;0;0;0;0;0;
JAG02;JAGUNG BULAT;KG;KG;1;SAK;25;;0;;0;;0;;0;;0;;0;;0;6600;0;7500;0;0;0;0;0;
JAMBSR;JAM DINDING BESAR;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;27500;0;35000;0;0;0;0;0;
JAMKCL;JAM DINDING KECIL;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;17500;0;25000;0;0;0;0;0;
JARI01;PERMEN JARI;PCS;PCS;1;KTK;90;;0;;0;;0;;0;;0;;0;;0;867;0;1000;0;0;0;0;0;
jas1;jas hujan plastik baju celana;pcs;pcs;1;ikat;48;;0;;0;;0;;0;;0;;0;;0;5750;0;10000;0;0;0;0;0;
jas2;jas hujan plastik jubah;pcs;pcs;1;lsn;24;;0;;0;;0;;0;;0;;0;;0;3500;0;6000;0;0;0;0;0;
jelly01;agar agar jelly;gram;gram;1;BKS;8;;0;;0;;0;;0;;0;;0;;0;13500;0;500;0;0;0;0;0;
JELLY02;AGAR AGAR 250g;gram;gram;1;bks;12;;0;;0;;0;;0;;0;;0;;0;7000;0;8000;0;0;0;0;0;
JENGKOL01;KERUPUK JENGKOL;BKS;BKS;1; BAL;40;;0;;0;;0;;0;;0;;0;;0;1750;0;2000;0;0;0;0;0;
JERE2;JEREGEN 2L;PCS;PCS;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;3000;0;5000;0;0;0;0;0;
JJ1;JARUM JAHIT;PCS;PCS;1;PAK;48;;0;;0;;0;;0;;0;;0;;0;5500;0;6500;0;0;0;0;0;
JOD;ROTI JORDAN;PCS;PCS;1;PCS;5;;0;;0;;0;;0;;0;;0;;0;8200;0;1000;0;0;0;0;0;
JRGN;JEREGEN 2L;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;3000;0;5000;0;0;0;0;0;
juah;Sendok pendek menjuah juah;bks;bks;1;pak;20;;0;;0;;0;;0;;0;;0;;0;5000;0;8000;0;0;0;0;0;
jus1;ASOY jus s,warna 1,2;PCS;PCS;1;BKS;5;;0;;0;;0;;0;;0;;0;;0;32000;0;35000;0;0;0;0;0;
KA,KUNING02;KACANG KEDELAI 1 KG;KG;KG;1;KG;29;;0;;0;;0;;0;;0;;0;;0;9655;0;10000;0;0;0;0;0;
KA,TANAH01;KACANG TANAH;PCS;PCS;1;SAK;50;;0;;0;;0;;0;;0;;0;;0;23400;0;26000;0;0;0;0;0;
ka.hijau;kacang hijau biasa;PCS;KG;1;SAK;20;;0;;0;;0;;0;;0;;0;;0;17800;0;18500;0;0;0;0;0;
ka.kupas;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
ka003;kacang hijau 500g;500g;500g;1;0,5;10;;0;;0;;0;;0;;0;;0;;0;8900;0;9500;0;0;0;0;0;
ka01;kacang tanah 500 gr;500G;500g;1;kg;50;;0;;0;;0;;0;;0;;0;;0;23400;0;13000;0;0;0;0;0;
KA2;KAOS KAKI;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
kac003;kacang kupas 500g;500g;500g;1;0,5 ktn;25;;0;;0;;0;;0;;0;;0;;0;14167;0;14500;0;0;0;0;0;
KAC2;KACANG MENTE;PCS;PCS;1;BKS;4;;0;;0;;0;;0;;0;;0;;0;15000;0;18000;0;0;0;0;0;
KAC42;KACANG CAMPUIR;PCS;BKS;1;BKS;4;;0;;0;;0;;0;;0;;0;;0;15500;0;16500;0;0;0;0;0;
KAC43;KACANG MADU;BKS;BKS;1;BKS;2;;0;;0;;0;;0;;0;;0;;0;17000;0;18000;0;0;0;0;0;
KAC45;KACANG BALI;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;15500;0;18000;0;0;0;0;0;
KAC46;UNTER UNTER;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;12000;0;13000;0;0;0;0;0;
KAC47;KACANG ATOM;PCS;PCS;1;BKS;4;;0;;0;;0;;0;;0;;0;;0;15000;0;16000;0;0;0;0;0;
kac77;KACANG TOJEN;PCS;PCS;1;IKAT;24;;0;;0;;0;;0;;0;;0;;0;833;0;1000;0;0;0;0;0;
kacangkoro;kue kacang koro;BKS;pcs;1;bks;1;;0;;0;;0;;0;;0;;0;;0;13500;0;17000;0;0;0;0;0;
kacputih01;kacang kupas;KG;KG;1;CRN;227;;0;;0;;0;;0;;0;;0;;0;28333;0;29000;0;0;0;0;0;
KAD;KERTAS KADO;PCS;PCS;1;BUAH;30;;0;;0;;0;;0;;0;;0;;0;1500;0;2000;0;0;0;0;0;
KAL02;LAKBAN PUTIH (K);PCS;PCS;1;PAK;120;;0;;0;;0;;0;;0;;0;;0;667;0;5000;0;0;0;0;0;
kalku;slempoi abc besar;pcs;pcs;1;lsn;12;;0;;0;;0;;0;;0;;0;;0;14583;0;18000;0;0;0;0;0;
KANJI;TEPUNG KANJI KG;SAK;;1;;0;;0;;0;;0;;0;;0;;0;;0;6700;0;9000;0;0;0;0;0;
karakter;tas anak karakter / ada tmpt pensil;pcs;pcs;1;pcs;6;;0;;0;;0;;0;;0;;0;;0;30000;0;60000;0;0;0;0;0;
karcin;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
KARTUN2;MARSHMALLOW KARTUN;PCS;PCS;1;RTG;59;;0;;0;;0;;0;;0;;0;;0;881;0;1000;0;0;0;0;0;
KAS07;KAPAS WAJAH SELECTION 35G;PCS;PCS;1;PCS;12;;0;;0;;0;;0;;0;;0;;0;6900;0;8000;0;0;0;0;0;
kat00;karet 1 ons;1 ons;1 ons;1;1 ons;1;;0;;0;;0;;0;;0;;0;;0;6000;0;6000;0;0;0;0;0;
KAT1;PISAU KATER;PCS;PCS;1;PPN;48;;0;;0;;0;;0;;0;;0;;0;583;0;2000;0;0;0;0;0;
kater;piso kater;pcs;pcs;1;ktk;720;;0;;0;;0;;0;;0;;0;;0;639;0;2000;0;0;0;0;0;
KB;KERANJANG BAJU /BOX BESAR;BIJI;BIJI;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;115000;0;150000;0;0;0;0;0;
